AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	description	env_biome	env_feature	host	organism	sample_title	seq_methods	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Platform	SRA_Study	collection_date	env_material	geo_loc_name	lat_lon
501	SAMN08542476	SRX3702743	PMM_ZymoControl2_S270_L001_R1_001.fastq.PMM_ZymoControl2	0	0	synthetic metagenome	2018-02-16	SRR6729727	SRS2961263	PMM_ZymoControl2	artificial_community	mock community	mock community	mock community	synthetic metagenome	PMM_ZymoControl2	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542729	SRX3702742	15x_PHU_Mock_DNA2_S349_L001_R1_001.fastq.15x_PHU_Mock_DNA2	0	0	synthetic metagenome	2018-02-16	SRR6729728	SRS2961262	15x_PHU_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_PHU_Mock_DNA2	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542488	SRX3702741	35x_PL_PMM_FS_DA10040_S139_L001_R1_001.fastq.35x_PL_PMM_FS_DA10040	40	27	human gut metagenome	2018-02-16	SRR6729729	SRS2961257	35x_PL_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_PL_PMM_FS_DA10040	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542668	SRX3702740	20x_PL_Water_S159_L001_R1_001.fastq.20x_PL_Water	0	0	aquatic metagenome	2018-02-16	SRR6729730	SRS2961261	20x_PL_Water	blank	blank control	blank control	blank control	aquatic metagenome	20x_PL_Water	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542508	SRX3702739	35x_K_PMM_FS_DA10016_S206_L001_R1_001.fastq.35x_K_PMM_FS_DA10016	2	1	human gut metagenome	2018-02-16	SRR6729731	SRS2961260	35x_K_PMM_FS_DA10016	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_K_PMM_FS_DA10016	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542610	SRX3702738	30x_ACC_Mock_DNA3_S342_L001_R1_001.fastq.30x_ACC_Mock_DNA3	0	0	synthetic metagenome	2018-02-16	SRR6729732	SRS2961258	30x_ACC_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_ACC_Mock_DNA3	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542598	SRX3702737	30x_ACC_PMM_FS_DA10040_S329_L001_R1_001.fastq.30x_ACC_PMM_FS_DA10040	46	31	human gut metagenome	2018-02-16	SRR6729733	SRS2961259	30x_ACC_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_ACC_PMM_FS_DA10040	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542597	SRX3702736	30x_ACC_PMM_FS_DA10055_S341_L001_R1_001.fastq.30x_ACC_PMM_FS_DA10055	39	25	human gut metagenome	2018-02-16	SRR6729734	SRS2961256	30x_ACC_PMM_FS_DA10055	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_ACC_PMM_FS_DA10055	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542648	SRX3702735	25x_K_Mock_DNA2_S253_L001_R1_001.fastq.25x_K_Mock_DNA2	1	1	synthetic metagenome	2018-02-15	SRR6729735	SRS2961255	25x_K_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	25x_K_Mock_DNA2	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542604	SRX3702734	30x_ACC_Mock_DNA9_S319_L001_R1_001.fastq.30x_ACC_Mock_DNA9	0	0	synthetic metagenome	2018-02-16	SRR6729736	SRS2961251	30x_ACC_Mock_DNA9	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_ACC_Mock_DNA9	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542746	SRX3702733	15x_ACC_Mock_DNA3_S367_L001_R1_001.fastq.15x_ACC_Mock_DNA3	0	0	synthetic metagenome	2018-02-16	SRR6729737	SRS2961252	15x_ACC_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_ACC_Mock_DNA3	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542743	SRX3702732	15x_ACC_PMM_FS_DA10016_S308_L001_R1_001.fastq.15x_ACC_PMM_FS_DA10016	0	0	human gut metagenome	2018-02-16	SRR6729738	SRS2961253	15x_ACC_PMM_FS_DA10016	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	15x_ACC_PMM_FS_DA10016	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542484	SRX3702731	35x_Q5_Mock_DNA3_S273_L001_R1_001.fastq.35x_Q5_Mock_DNA3	16	11	synthetic metagenome	2018-02-16	SRR6729739	SRS2961254	35x_Q5_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	35x_Q5_Mock_DNA3	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542477	SRX3702730	PMM_ZymoControl1_S258_L001_R1_001.fastq.PMM_ZymoControl1	0	0	synthetic metagenome	2018-02-16	SRR6729740	SRS2961247	PMM_ZymoControl1	artificial_community	mock community	mock community	mock community	synthetic metagenome	PMM_ZymoControl1	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542506	SRX3702729	35x_K_PMM_FS_DA10040_S230_L001_R1_001.fastq.35x_K_PMM_FS_DA10040	11	7	human gut metagenome	2018-02-16	SRR6729741	SRS2961249	35x_K_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_K_PMM_FS_DA10040	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542694	SRX3702728	20x_K_Mock_DNA1_S156_L001_R1_001.fastq.20x_K_Mock_DNA1	0	0	synthetic metagenome	2018-02-16	SRR6729742	SRS2961246	20x_K_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	20x_K_Mock_DNA1	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542645	SRX3702727	25x_K_PMM_FS_DA10001_S193_L001_R1_001.fastq.25x_K_PMM_FS_DA10001	7	4	human gut metagenome	2018-02-16	SRR6729743	SRS2961248	25x_K_PMM_FS_DA10001	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_K_PMM_FS_DA10001	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542524	SRX3702726	30x_Q5_PMM_FS_DA10103_S279_L001_R1_001.fastq.30x_Q5_PMM_FS_DA10103	25	17	human gut metagenome	2018-02-16	SRR6729744	SRS2961245	30x_Q5_PMM_FS_DA10103	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_Q5_PMM_FS_DA10103	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542601	SRX3702725	30x_ACC_PMM_FS_DA10016_S305_L001_R1_001.fastq.30x_ACC_PMM_FS_DA10016	46	30	human gut metagenome	2018-02-15	SRR6729745	SRS2961244	30x_ACC_PMM_FS_DA10016	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_ACC_PMM_FS_DA10016	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542547	SRX3702724	30x_PL_PMM_FS_DA10069_S157_L001_R1_001.fastq.30x_PL_PMM_FS_DA10069	30	20	human gut metagenome	2018-02-16	SRR6729746	SRS2961243	30x_PL_PMM_FS_DA10069	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_PL_PMM_FS_DA10069	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542497	SRX3702723	35x_PHU_PMM_FS_DA10040_S328_L001_R1_001.fastq.35x_PHU_PMM_FS_DA10040	41	28	human gut metagenome	2018-02-16	SRR6729747	SRS2961241	35x_PHU_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_PHU_PMM_FS_DA10040	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542652	SRX3702722	25x_ACC_PMM_FS_DA10029_S322_L001_R1_001.fastq.25x_ACC_PMM_FS_DA10029	2	1	human gut metagenome	2018-02-16	SRR6729748	SRS2961242	25x_ACC_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_ACC_PMM_FS_DA10029	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542582	SRX3702721	30x_K_PMM_FS_DA10002_S105_L001_R1_001.fastq.30x_K_PMM_FS_DA10002	2	1	human gut metagenome	2018-02-16	SRR6729749	SRS2961240	30x_K_PMM_FS_DA10002	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_K_PMM_FS_DA10002	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542588	SRX3702720	30x_K_Mock_DNA4_S165_L001_R1_001.fastq.30x_K_Mock_DNA4	1	0	synthetic metagenome	2018-02-16	SRR6729750	SRS2961239	30x_K_Mock_DNA4	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_K_Mock_DNA4	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542710	SRX3702719	15x_Q5_Mock_DNA3_S270_L001_R1_001.fastq.15x_Q5_Mock_DNA3	0	0	synthetic metagenome	2018-02-16	SRR6729751	SRS2961338	15x_Q5_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_Q5_Mock_DNA3	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542636	SRX3702718	25x_PHU_PMM_FS_DA10001_S291_L001_R1_001.fastq.25x_PHU_PMM_FS_DA10001	29	20	human gut metagenome	2018-02-16	SRR6729752	SRS2961238	25x_PHU_PMM_FS_DA10001	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_PHU_PMM_FS_DA10001	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542522	SRX3702717	35x_ACC_Mock_DNA1_S347_L001_R1_001.fastq.35x_ACC_Mock_DNA1	34	23	synthetic metagenome	2018-02-15	SRR6729753	SRS2961237	35x_ACC_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	35x_ACC_Mock_DNA1	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542739	SRX3702716	15x_K_Mock_DNA1_S155_L001_R1_001.fastq.15x_K_Mock_DNA1	0	0	synthetic metagenome	2018-02-16	SRR6729754	SRS2961236	15x_K_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_K_Mock_DNA1	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542533	SRX3702715	30x_Q5_PMM_FS_DA10001_S195_L001_R1_001.fastq.30x_Q5_PMM_FS_DA10001	20	14	human gut metagenome	2018-02-16	SRR6729755	SRS2961336	30x_Q5_PMM_FS_DA10001	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_Q5_PMM_FS_DA10001	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542494	SRX3702714	35x_PL_Mock_DNA2_S163_L001_R1_001.fastq.35x_PL_Mock_DNA2	39	26	synthetic metagenome	2018-02-16	SRR6729756	SRS2961235	35x_PL_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	35x_PL_Mock_DNA2	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542616	SRX3702713	25x_Q5_PMM_FS_DA10029_S224_L001_R1_001.fastq.25x_Q5_PMM_FS_DA10029	19	12	human gut metagenome	2018-02-16	SRR6729757	SRS2961234	25x_Q5_PMM_FS_DA10029	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_Q5_PMM_FS_DA10029	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542686	SRX3702712	20x_K_Water_S166_L001_R1_001.fastq.20x_K_Water	0	0	aquatic metagenome	2018-02-16	SRR6729758	SRS2961233	20x_K_Water	blank	blank control	blank control	blank control	aquatic metagenome	20x_K_Water	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542614	SRX3702711	25x_Q5_Water_S269_L001_R1_001.fastq.25x_Q5_Water	0	0	aquatic metagenome	2018-02-16	SRR6729759	SRS2961231	25x_Q5_Water	blank	blank control	blank control	blank control	aquatic metagenome	25x_Q5_Water	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542479	SRX3702710	35x_Q5_PMM_FS_DA10040_S237_L001_R1_001.fastq.35x_Q5_PMM_FS_DA10040	33	22	human gut metagenome	2018-02-16	SRR6729760	SRS2961232	35x_Q5_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	35x_Q5_PMM_FS_DA10040	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542615	SRX3702709	25x_Q5_PMM_FS_DA10040_S236_L001_R1_001.fastq.25x_Q5_PMM_FS_DA10040	27	18	human gut metagenome	2018-02-16	SRR6729761	SRS2961230	25x_Q5_PMM_FS_DA10040	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	25x_Q5_PMM_FS_DA10040	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542629	SRX3702708	25x_PL_Mock_DNA3_S174_L001_R1_001.fastq.25x_PL_Mock_DNA3	24	16	synthetic metagenome	2018-02-16	SRR6729762	SRS2961227	25x_PL_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	25x_PL_Mock_DNA3	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542589	SRX3702707	30x_K_Mock_DNA3_S153_L001_R1_001.fastq.30x_K_Mock_DNA3	0	0	synthetic metagenome	2018-02-16	SRR6729763	SRS2961229	30x_K_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_K_Mock_DNA3	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542738	SRX3702706	15x_K_Mock_DNA2_S167_L001_R1_001.fastq.15x_K_Mock_DNA2	0	0	synthetic metagenome	2018-02-16	SRR6729764	SRS2961228	15x_K_Mock_DNA2	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_K_Mock_DNA2	K_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542730	SRX3702705	15x_PHU_Mock_DNA1_S337_L001_R1_001.fastq.15x_PHU_Mock_DNA1	0	0	synthetic metagenome	2018-02-16	SRR6729765	SRS2961226	15x_PHU_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	15x_PHU_Mock_DNA1	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542544	SRX3702704	30x_PL_Water_S183_L001_R1_001.fastq.30x_PL_Water	0	0	aquatic metagenome	2018-02-16	SRR6729766	SRS2961225	30x_PL_Water	blank	blank control	blank control	blank control	aquatic metagenome	30x_PL_Water	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542576	SRX3702703	30x_PHU_Mock_DNA4_S263_L001_R1_001.fastq.30x_PHU_Mock_DNA4	17	11	synthetic metagenome	2018-02-15	SRR6729767	SRS2961224	30x_PHU_Mock_DNA4	artificial_community	mock community	mock community	mock community	synthetic metagenome	30x_PHU_Mock_DNA4	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542674	SRX3702702	20x_PL_Mock_DNA3_S173_L001_R1_001.fastq.20x_PL_Mock_DNA3	13	9	synthetic metagenome	2018-02-15	SRR6729768	SRS2961222	20x_PL_Mock_DNA3	artificial_community	mock community	mock community	mock community	synthetic metagenome	20x_PL_Mock_DNA3	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542565	SRX3702701	30x_PHU_Water_S288_L001_R1_001.fastq.30x_PHU_Water	0	0	aquatic metagenome	2018-02-16	SRR6729769	SRS2961221	30x_PHU_Water	blank	blank control	blank control	blank control	aquatic metagenome	30x_PHU_Water	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542572	SRX3702700	30x_PHU_PMM_FS_DA10017_S215_L001_R1_001.fastq.30x_PHU_PMM_FS_DA10017	19	12	human gut metagenome	2018-02-15	SRR6729770	SRS2961223	30x_PHU_PMM_FS_DA10017	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_PHU_PMM_FS_DA10017	PHU_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542619	SRX3702699	25x_Q5_Mock_DNA4_S284_L001_R1_001.fastq.25x_Q5_Mock_DNA4	17	12	synthetic metagenome	2018-02-15	SRR6729771	SRS2961219	25x_Q5_Mock_DNA4	artificial_community	mock community	mock community	mock community	synthetic metagenome	25x_Q5_Mock_DNA4	Q5_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542676	SRX3702698	20x_PL_Mock_DNA1_S149_L001_R1_001.fastq.20x_PL_Mock_DNA1	11	8	synthetic metagenome	2018-02-15	SRR6729772	SRS2961220	20x_PL_Mock_DNA1	artificial_community	mock community	mock community	mock community	synthetic metagenome	20x_PL_Mock_DNA1	PL_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
501	SAMN08542600	SRX3702697	30x_ACC_PMM_FS_DA10017_S306_L001_R1_001.fastq.30x_ACC_PMM_FS_DA10017	35	23	human gut metagenome	2018-02-15	SRR6729773	SRS2961217	30x_ACC_PMM_FS_DA10017	fecal_community	human gut community	human gut community	human gut community	human gut metagenome	30x_ACC_PMM_FS_DA10017	ACC_V4_MiSeq_V2_Chem	AMPLICON	PRJNA434243	MIMARKS.survey	MOTHUR	public	sra	ncbi	0	454 GS	PAIRED	PCR	METAGENOMIC	2018-02-15	LS454	SRP132931	2016-11	NA	USA: Ann Arbor	42.28 N 83.74 W
